,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,url,paper_id,citations,paper_url,git_urls,Repository,Stars,Forks,Downloads,Watchers,Open Issues,Network Count,Commit Count,Age (days),Languages,Language percs,Code total,Main language,Main language lines,Type
582,582,660.0,660.0,660.0,660.0,660.0,HiFi-SVC: Fast High Fidelity Cross-Domain Singing Voice Conversion,https://scholar.google.com/scholar?q=HiFi-SVC%3A%20Fast%20High%20Fidelity%20Cross-Domain%20Singing%20Voice%20Conversion,660,5.0,https://ieeexplore.ieee.org/abstract/document/9746812/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
583,583,239.0,239.0,239.0,239.0,239.0,“style” transfer for musical audio using multiple time-frequency representations,https://scholar.google.com/scholar?q=%E2%80%9Cstyle%E2%80%9D%20transfer%20for%20musical%20audio%20using%20multiple%20time-frequency%20representations,239,9.0,https://openreview.net/pdf?id=BybQ7zWCb,https://github.com/anonymousiclr2018/Style-Transfer-for-Musical-Audio,anonymousiclr2018/Style-Transfer-for-Musical-Audio,32,7,0,5,0,7,1,2193,['Python'],[1.0],80920,Python,80920.0,Application
584,584,308.0,308.0,308.0,308.0,308.0,"Bridging audio analysis, perception and synthesis
with perceptually-regularized variational timbre spaces",https://scholar.google.com/scholar?q=Bridging%20audio%20analysis%2C%20perception%20and%20synthesis%0Awith%20perceptually-regularized%20variational%20timbre%20spaces,308,40.0,https://ismir2018.ismir.net/doc/pdfs/219_Paper.pdf,https://github.com/acids-ircam/ismir2018,acids-ircam/ismir2018,0,0,0,1,0,0,1,1964,[],[],0,0,0.0,
585,585,558.0,558.0,558.0,558.0,558.0,"Bridging audio analysis, perception and synthesis with perceptually-regularized variational timbre spaces",https://scholar.google.com/scholar?q=Bridging%20audio%20analysis%2C%20perception%20and%20synthesis%20with%20perceptually-regularized%20variational%20timbre%20spaces,558,40.0,https://ismir2018.ismir.net/doc/pdfs/219_Paper.pdf,https://github.com/acids-ircam/ismir2018,acids-ircam/ismir2018,0,0,0,1,0,0,1,1965,[],[],0,0,0.0,
586,586,261.0,261.0,261.0,261.0,261.0,"Counterpoint by
convolution",https://scholar.google.com/scholar?q=Counterpoint%20by%0Aconvolution,261,171.0,https://arxiv.org/pdf/1903.07227,"https://github.com/czhuang/coconet,https://github.com/czhuang/JSB-Chorales-dataset",czhuang/coconet,10,1,0,3,1,1,2,2298,[],[],0,0,0.0,
587,587,536.0,536.0,536.0,536.0,536.0,DDX7: Differentiable FM Synthesis of Musical  Instrument Sounds,https://scholar.google.com/scholar?q=DDX7%3A%20Differentiable%20FM%20Synthesis%20of%20Musical%20%20Instrument%20Sounds,536,17.0,https://arxiv.org/pdf/2208.06169,https://github.com/andreasjansson/fmsynth,andreasjansson/fmsynth,39,0,0,1,0,0,3,678,['Python'],[1.0],8541,Python,8541.0,Tool
588,588,253.0,253.0,253.0,253.0,253.0,Latent normalizing flows for discrete sequences,https://scholar.google.com/scholar?q=Latent%20normalizing%20flows%20for%20discrete%20sequences,253,115.0,http://proceedings.mlr.press/v97/ziegler19a/ziegler19a.pdf,https://github.com/harvardnlp/TextFlow,harvardnlp/TextFlow,113,15,0,11,4,15,4,1719,['Python'],[1.0],74775,Python,74775.0,Dataset
589,589,166.0,166.0,166.0,166.0,166.0,Seqgan: Sequence generative adversarial nets with policy gradient,https://scholar.google.com/scholar?q=Seqgan%3A%20Sequence%20generative%20adversarial%20nets%20with%20policy%20gradient,166,2532.0,https://ojs.aaai.org/index.php/AAAI/article/view/10804/10663,https://github.com/samim23/obama-rnn,samim23/obama-rnn,179,35,0,13,1,35,5,3068,[],[],0,0,0.0,Model
590,590,103.0,103.0,103.0,103.0,103.0,Music style transfer issues: A position paper,https://scholar.google.com/scholar?q=Music%20style%20transfer%20issues%3A%20A%20position%20paper,103,60.0,https://arxiv.org/pdf/1803.06841,https://github.com/821760408-sp/the-wavenet-pianist,821760408-sp/the-wavenet-pianist,11,3,0,2,2,3,5,2369,['Python'],[1.0],71098,Python,71098.0,Model
591,591,430.0,430.0,430.0,430.0,430.0,"Mtm dataset for joint representation learning among sheet music, lyrics, and musical audio",https://scholar.google.com/scholar?q=Mtm%20dataset%20for%20joint%20representation%20learning%20among%20sheet%20music%2C%20lyrics%2C%20and%20musical%20audio,430,1.0,https://ask.qcloudimg.com/draft/8026517/tfdfuv6u0c.pdf,https://github.com/MorningBooks/MTM-Dataset,MorningBooks/MTM-Dataset,7,0,0,1,1,0,5,1172,[],[],0,0,0.0,
592,592,493.0,493.0,493.0,493.0,493.0,"Neural synthesis of binaural speech,",https://scholar.google.com/scholar?q=Neural%20synthesis%20of%20binaural%20speech%2C,493,37.0,https://openreview.net/pdf?id=uAX8q61EVRu,https://github.com/facebookresearch/BinauralSpeechSynthesis,facebookresearch/BinauralSpeechSynthesis,154,18,1302,20,0,18,8,964,['Python'],[1.0],45887,Python,45887.0,Tool
593,593,601.0,601.0,601.0,601.0,601.0,Differentiable Time–frequency Scattering on GPU,https://scholar.google.com/scholar?q=Differentiable%20Time%E2%80%93frequency%20Scattering%20on%20GPU,601,7.0,https://arxiv.org/pdf/2204.08269,"https://github.com/EtienneTho/strf-like-model,https://github.com/lostanlen/scattering,https://github.com/cyrusvahidi/jtfs-gpu",EtienneTho/strf-like-model,4,1,0,2,0,1,8,986,['Python'],[1.0],86589,Python,86589.0,Tool
594,594,363.0,363.0,363.0,363.0,363.0,Unsupervised image-to-image translation networks,https://scholar.google.com/scholar?q=Unsupervised%20image-to-image%20translation%20networks,363,2846.0,https://proceedings.neurips.cc/paper/2017/file/dc6a6489640ca02b0d42dabeb8e46bb7-Paper.pdf,"https://github.com/mingyuliutw/unit,https://github.com/mingyuliutw/unit",mingyuliutw/unit,1952,364,0,59,4,364,9,2428,"['Python', 'Shell', 'Dockerfile']","[0.9569203975002561, 0.03251459891404569, 0.010565003585698186]",78088,Python,74724.0,Model
595,595,586.0,586.0,586.0,586.0,586.0,MelGAN: Generative Adversarial Networks for Conditional Waveform Synthesis,https://scholar.google.com/scholar?q=MelGAN%3A%20Generative%20Adversarial%20Networks%20for%20Conditional%20Waveform%20Synthesis,586,821.0,https://proceedings.neurips.cc/paper/2019/file/6804c9bca0a615bdb9374d00a9fcba59-Paper.pdf,"https://github.com/descriptinc/melgan-neurips,https://github.com/r9y9/wavenet_",descriptinc/melgan-neurips,890,210,0,60,31,210,9,1464,"['Python', 'Shell']","[0.986800293326815, 0.013199706673185041]",20455,Python,20185.0,Dataset
596,596,304.0,304.0,304.0,304.0,304.0,"Sing: Symbol-to-instrument
neural generator",https://scholar.google.com/scholar?q=Sing%3A%20Symbol-to-instrument%0Aneural%20generator,304,70.0,https://proceedings.neurips.cc/paper/2018/file/56dc0997d871e9177069bb472574eb29-Paper.pdf,https://github.com/facebookresearch/SING,facebookresearch/SING,156,25,0,10,1,25,9,1875,['Python'],[1.0],64779,Python,64779.0,Tool
597,597,547.0,547.0,547.0,547.0,547.0,SING: Symbol-to-Instrument Neural Generator,https://scholar.google.com/scholar?q=SING%3A%20Symbol-to-Instrument%20Neural%20Generator,547,70.0,https://proceedings.neurips.cc/paper/2018/file/56dc0997d871e9177069bb472574eb29-Paper.pdf,https://github.com/facebookresearch/SING,facebookresearch/SING,156,25,0,10,1,25,9,1875,['Python'],[1.0],64779,Python,64779.0,Tool
598,598,648.0,648.0,648.0,648.0,648.0,Autovocoder:  Fast Waveform Generation from a Learned Speech Representation Using Differentiable Digital Signal Processing,https://scholar.google.com/scholar?q=Autovocoder%3A%20%20Fast%20Waveform%20Generation%20from%20a%20Learned%20Speech%20Representation%20Using%20Differentiable%20Digital%20Signal%20Processing,648,5.0,https://arxiv.org/pdf/2211.06989,"https://github.com/jik876/hifi-gan,https://github.com/CSTR-Edinburgh/qualtreats,https://github.com/fatchord/WaveRNN,https://github.com/xiph/LPCNetTable",jik876/hifi-gan,1515,431,0,32,93,431,11,1110,['Python'],[1.0],35239,Python,35239.0,Model
599,599,407.0,407.0,407.0,407.0,407.0,Computer-generated music for tabletop role-playing games,https://scholar.google.com/scholar?q=Computer-generated%20music%20for%20tabletop%20role-playing%20games,407,30.0,https://ojs.aaai.org/index.php/AIIDE/article/download/7408/7336,"https://github.com/lucasnfe/adl-piano-midi,https://github.com/lucasnfe/bardo-composerare",lucasnfe/adl-piano-midi,42,4,0,5,1,4,11,1408,['Python'],[1.0],39338,Python,39338.0,Dataset
600,600,167.0,167.0,167.0,167.0,167.0,"Music transformer: Generating music with long-term
structure",https://scholar.google.com/scholar?q=Music%20transformer%3A%20Generating%20music%20with%20long-term%0Astructure,167,691.0,https://arxiv.org/pdf/1809.04281,https://github.com/czhuang/JSB-Chorales-dataset,czhuang/JSB-Chorales-dataset,93,16,0,5,3,16,13,2368,[],[],0,0,0.0,Dataset
601,601,391.0,391.0,391.0,391.0,391.0,Improvising with mandi the ai drummer,https://scholar.google.com/scholar?q=Improvising%20with%20mandi%20the%20ai%20drummer,391,0.0,https://nips2018creativity.github.io/doc/Improvising%20With%20MANDI.pdf,https://github.com/locuslab/TCN,locuslab/TCN,3820,860,0,92,16,860,17,2066,['Python'],[1.0],65757,Python,65757.0,Dataset
602,602,328.0,328.0,328.0,328.0,328.0,"Efficiently trainable text-to-speech system based on
deep convolutional networks with guided attention",https://scholar.google.com/scholar?q=Efficiently%20trainable%20text-to-speech%20system%20based%20on%0Adeep%20convolutional%20networks%20with%20guided%20attention,328,345.0,https://arxiv.org/pdf/1710.08969,https://github.com/tachi-hi/tts_samples,tachi-hi/tts_samples,16,0,0,2,1,0,17,2199,[],[],0,0,0.0,
603,603,224.0,224.0,224.0,224.0,224.0,Text-based lstm networks for automatic music composition,https://scholar.google.com/scholar?q=Text-based%20lstm%20networks%20for%20automatic%20music%20composition,224,133.0,https://arxiv.org/pdf/1604.05358,"https://github.com/keunwoochoi/lstm_real_book,https://github.com/keunwoochoi/LSTMetallica,https://github.com/fchollet/keras",keunwoochoi/lstm_real_book,127,18,0,7,2,18,18,2809,['Python'],[1.0],4119,Python,4119.0,Model
604,604,260.0,260.0,260.0,260.0,260.0,"Empirical evaluation of gated recurrent
neural networks on sequence modeling",https://scholar.google.com/scholar?q=Empirical%20evaluation%20of%20gated%20recurrent%0Aneural%20networks%20on%20sequence%20modeling,260,14033.0,https://arxiv.org/pdf/1412.3555),https://github.com/jych/librnn,jych/librnn,87,22,0,8,0,22,18,3235,['Python'],[1.0],23293,Python,23293.0,Library
605,605,503.0,503.0,503.0,503.0,503.0,"Empirical evaluation of gated recurrent neural networks on sequence modeling,",https://scholar.google.com/scholar?q=Empirical%20evaluation%20of%20gated%20recurrent%20neural%20networks%20on%20sequence%20modeling%2C,503,14033.0,https://arxiv.org/pdf/1412.3555),https://github.com/jych/librnn,jych/librnn,87,22,0,8,0,22,18,3235,['Python'],[1.0],23293,Python,23293.0,Library
606,606,562.0,562.0,562.0,562.0,562.0,HyperNetworks,https://scholar.google.com/scholar?q=HyperNetworks,562,289.0,https://arxiv.org/pdf/1906.00695,"https://github.com/chrhenning/hypercl,https://github.com/joansj/hat",chrhenning/hypercl,144,16,0,6,0,16,20,1610,['Python'],[1.0],1006514,Python,1006514.0,Library
607,607,339.0,339.0,339.0,339.0,339.0,"Generative modelling for controllable audio synthesis of
expressive piano performance",https://scholar.google.com/scholar?q=Generative%20modelling%20for%20controllable%20audio%20synthesis%20of%0Aexpressive%20piano%20performance,339,5.0,https://arxiv.org/pdf/2006.09833,https://github.com/gudgud96/piano-synthesis,gudgud96/piano-synthesis,28,6,0,2,0,6,21,1301,"['Jupyter Notebook', 'Python']","[0.9733835915428811, 0.026616408457118858]",1438173,Jupyter Notebook,1399894.0,Tool
608,608,434.0,434.0,434.0,434.0,434.0,"Deep recurrent music writer: Memory-enhanced variational
autoencoder-based musical score composition and an objective measure",https://scholar.google.com/scholar?q=Deep%20recurrent%20music%20writer%3A%20Memory-enhanced%20variational%0Aautoencoder-based%20musical%20score%20composition%20and%20an%20objective%20measure,434,24.0,https://opus.bibliothek.uni-augsburg.de/opus4/files/71908/71908.pdf,https://github.com/david-gpu/srez,david-gpu/srez,5289,696,0,192,5,696,22,2619,['Python'],[1.0],31731,Python,31731.0,Model
609,609,256.0,256.0,256.0,256.0,256.0,C-rnn-gan: Continuous recurrent neural networks with adversarial training,https://scholar.google.com/scholar?q=C-rnn-gan%3A%20Continuous%20recurrent%20neural%20networks%20with%20adversarial%20training,256,560.0,https://arxiv.org/pdf/1611.09904,"https://github.com/olofmogren/c-rnn-gan,https://github.com/olofmogren/c-rnn-gan",olofmogren/c-rnn-gan,438,162,0,19,6,162,22,2546,"['Python', 'Shell']","[0.9703731596189329, 0.029626840381067138]",132785,Python,128851.0,Model
610,610,218.0,218.0,218.0,218.0,218.0,"Application of deep neural networks to music
composition based on midi datasets and graphical representation",https://scholar.google.com/scholar?q=Application%20of%20deep%20neural%20networks%20to%20music%0Acomposition%20based%20on%20midi%20datasets%20and%20graphical%20representation,218,7.0,https://www.researchgate.net/profile/Mateusz-Dorobek/publication/333392458_Application_of_Deep_Neural_Networks_to_Music_Composition_Based_on_MIDI_Datasets_and_Graphical_Representation/links/5dcb119792851c818049e578/Application-of-Deep-Neural-Networks-to-Music-Composition-Based-on-MIDI-Datasets-and-Graphical-Representation.pdf,https://github.com/jisungk/deepjazz,jisungk/deepjazz,2859,445,0,111,12,445,23,2766,['Python'],[1.0],32454,Python,32454.0,Model
611,611,429.0,429.0,429.0,429.0,429.0,"Asap: a dataset
of aligned scores and performances for piano transcription",https://scholar.google.com/scholar?q=Asap%3A%20a%20dataset%0Aof%20aligned%20scores%20and%20performances%20for%20piano%20transcription,429,47.0,https://infoscience.epfl.ch/record/282307/files/ismir-asap.pdf,"https://github.com/fosfrancesco/asap-dataset,https://github.com/fosfrancesco/asap-dataset",fosfrancesco/asap-dataset,127,13,0,3,4,13,26,1203,"['Jupyter Notebook', 'Python', 'Shell']","[0.7250986582478295, 0.25787574698387644, 0.01702559476829406]",88690,Jupyter Notebook,64309.0,Dataset
612,612,184.0,184.0,184.0,184.0,184.0,Samplernn: An unconditional end-to-end neural audio generation model,https://scholar.google.com/scholar?q=Samplernn%3A%20An%20unconditional%20end-to-end%20neural%20audio%20generation%20model,184,629.0,https://arxiv.org/pdf/1612.07837.pdf),https://github.com/soroushmehr/sampleRNN_ICLR2017,soroushmehr/sampleRNN_ICLR2017,532,143,0,28,12,143,27,2521,"['Python', 'Shell']","[0.9942820940957924, 0.005717905904207627]",186257,Python,185192.0,Model
613,613,324.0,324.0,324.0,324.0,324.0,"Wgansing: A multi-voice singing voice synthesizer
based on the wasserstein-gan",https://scholar.google.com/scholar?q=Wgansing%3A%20A%20multi-voice%20singing%20voice%20synthesizer%0Abased%20on%20the%20wasserstein-gan,324,65.0,https://arxiv.org/pdf/1903.10729,https://github.com/MTG/WGANSing,MTG/WGANSing,237,44,0,14,22,44,29,1595,['Python'],[1.0],61526,Python,61526.0,Dataset
614,614,450.0,450.0,450.0,450.0,450.0,"Singing synthesis: with a little help from
my attention",https://scholar.google.com/scholar?q=Singing%20synthesis%3A%20with%20a%20little%20help%20from%0Amy%20attention,450,21.0,https://arxiv.org/pdf/1912.05881,https://github.com/MTG/WGANSing,MTG/WGANSing,237,44,0,14,22,44,29,1595,['Python'],[1.0],61526,Python,61526.0,Dataset
615,615,160.0,160.0,160.0,160.0,160.0,Interactive music generation with positional constraints using anticipation-rnns,https://scholar.google.com/scholar?q=Interactive%20music%20generation%20with%20positional%20constraints%20using%20anticipation-rnns,160,33.0,https://arxiv.org/pdf/1709.06404,https://github.com/pytorch/pytorch,pytorch/pytorch,72060,19802,26123,1681,13044,19802,30,2633,"['Python', 'C++', 'Cuda', 'C', 'Objective-C++', 'CMake', 'Starlark', 'Assembly', 'Shell', 'Jupyter Notebook', 'GLSL', 'Java', 'PureBasic', 'JavaScript', 'Metal', 'Objective-C', 'Dockerfile', 'Batchfile', 'Makefile', 'Ruby', 'HTML', 'Yacc', 'CSS', 'LLVM', 'PowerShell', 'GDB', 'Smarty', 'Vim Script']","[0.4791905323402042, 0.42207869971929585, 0.038601908071810506, 0.021483649100592837, 0.013857815902453052, 0.007882628257510741, 0.0034093949929081494, 0.0030242473609699543, 0.0029489801536172144, 0.0016496205309016662, 0.0015828232446248168, 0.0011909410363746874, 0.0010350477331753313, 0.0006857578987431365, 0.0003844283180463996, 0.0002764413200406164, 0.0002452230971366964, 0.00017937890176647576, 7.934931368867913e-05, 7.114014389856422e-05, 5.298645955437803e-05, 3.459899819535834e-05, 2.1660339566688728e-05, 1.4431234954145044e-05, 7.678675794915804e-06, 5.871399641779884e-06, 3.38077529143834e-06, 1.3846792417061288e-06]",111217093,Python,53294178.0,Library
616,616,201.0,201.0,201.0,201.0,201.0,"Learning a latent space of
multitrack measures",https://scholar.google.com/scholar?q=Learning%20a%20latent%20space%20of%0Amultitrack%20measures,201,60.0,https://arxiv.org/pdf/1806.00195,https://github.com/tensorflow/magenta,tensorflow/magenta,18708,3756,0,766,397,3756,30,2732,"['Python', 'Shell']","[0.9916692724514968, 0.008330727548503173]",2740697,Python,2717865.0,Plugin
617,617,570.0,570.0,570.0,570.0,570.0,Image-to-Image Translation with Conditional  Adversarial Networks,https://scholar.google.com/scholar?q=Image-to-Image%20Translation%20with%20Conditional%20%20Adversarial%20Networks,570,20127.0,https://openaccess.thecvf.com/content_cvpr_2017/papers/Isola_Image-To-Image_Translation_With_CVPR_2017_paper.pdf,https://github.com/phillipi/pix2pix,phillipi/pix2pix,9709,1694,0,324,88,1694,30,2537,"['Lua', 'Python', 'MATLAB', 'TeX', 'Shell']","[0.7264845685211221, 0.1790185445537926, 0.06281939702305238, 0.02190310414853496, 0.009774385753498024]",89622,Lua,65109.00000000001,Model
618,618,195.0,195.0,195.0,195.0,195.0,"Jukebox: A
generative model for music",https://scholar.google.com/scholar?q=Jukebox%3A%20A%0Agenerative%20model%20for%20music,195,491.0,https://arxiv.org/pdf/2005.00341,https://github.com/openai/jukebox,openai/jukebox,7223,1309,0,290,186,1309,30,1278,"['Python', 'Cuda', 'Jupyter Notebook', 'C++', 'Shell', 'CSS', 'Makefile', 'HTML', 'Dockerfile']","[0.8580945210570957, 0.08683793976706326, 0.027220137599537002, 0.016418894507888016, 0.006555081834556527, 0.00198402556187344, 0.0013480977180240492, 0.0008828480556982687, 0.0006584538982636744]",1154219,Python,990429.0,Library
619,619,316.0,316.0,316.0,316.0,316.0,Ddsp: Differentiable digital signal processing,https://scholar.google.com/scholar?q=Ddsp%3A%20Differentiable%20digital%20signal%20processing,316,353.0,https://arxiv.org/pdf/2001.04643,"https://github.com/magenta/ddsp,https://github.com/magenta/ddsp",magenta/ddsp,2633,309,0,67,41,309,30,1384,"['Python', 'Jupyter Notebook', 'Dockerfile', 'Shell']","[0.7724831680977098, 0.22612555602046686, 0.0010454740884952897, 0.0003458017933281002]",867549,Python,670167.0,Library
620,620,482.0,482.0,482.0,482.0,482.0,"DDSP: differentiable digital signal processing,",https://scholar.google.com/scholar?q=DDSP%3A%20differentiable%20digital%20signal%20processing%2C,482,353.0,https://arxiv.org/pdf/2001.04643,"https://github.com/magenta/ddsp,https://github.com/magenta/ddsp",magenta/ddsp,2633,309,0,67,41,309,30,1384,"['Python', 'Jupyter Notebook', 'Dockerfile', 'Shell']","[0.7724831680977098, 0.22612555602046686, 0.0010454740884952897, 0.0003458017933281002]",867549,Python,670167.0,Library
621,621,555.0,555.0,555.0,555.0,555.0,DDSP: Differentiable Digital Signal Processing,https://scholar.google.com/scholar?q=DDSP%3A%20Differentiable%20Digital%20Signal%20Processing,555,353.0,https://arxiv.org/pdf/2001.04643,"https://github.com/magenta/ddsp,https://github.com/magenta/ddsp",magenta/ddsp,2633,309,0,67,41,309,30,1384,"['Python', 'Jupyter Notebook', 'Dockerfile', 'Shell']","[0.7724831680977098, 0.22612555602046686, 0.0010454740884952897, 0.0003458017933281002]",867549,Python,670167.0,Library
622,622,321.0,321.0,321.0,321.0,321.0,"Fastspeech: Fast, robust and
controllable text to speech",https://scholar.google.com/scholar?q=Fastspeech%3A%20Fast%2C%20robust%20and%0Acontrollable%20text%20to%20speech,321,891.0,https://proceedings.neurips.cc/paper_files/paper/2019/file/f63f65b503e22cb970527f23c9ad7db1-Paper.pdf,https://github.com/NVIDIA/waveglow,NVIDIA/waveglow,2166,522,0,79,76,522,30,1816,['Python'],[1.0],51964,Python,51964.0,Dataset
623,623,404.0,404.0,404.0,404.0,404.0,Deep long audio inpainting,https://scholar.google.com/scholar?q=Deep%20long%20audio%20inpainting,404,32.0,https://arxiv.org/pdf/1911.06476,"https://github.com/NVIDIA/waveglow,https://github.com/DmitryUlyanov/deep-image-prior,https://github.com/shepnerd/inpainting",NVIDIA/waveglow,2166,522,0,79,76,522,30,1816,['Python'],[1.0],51964,Python,51964.0,Dataset
624,624,245.0,245.0,245.0,245.0,245.0,Sentigan: Generating sentimental texts via mixture adversarial networks,https://scholar.google.com/scholar?q=Sentigan%3A%20Generating%20sentimental%20texts%20via%20mixture%20adversarial%20networks,245,189.0,https://www.ijcai.org/Proceedings/2018/0618.pdf,https://github.com/LantaoYu/SeqGAN,LantaoYu/SeqGAN,2054,717,0,74,34,717,30,2597,['Python'],[1.0],44472,Python,44472.0,Model
625,625,423.0,423.0,423.0,423.0,423.0,Fma: A dataset for music analysis,https://scholar.google.com/scholar?q=Fma%3A%20A%20dataset%20for%20music%20analysis,423,393.0,https://arxiv.org/pdf/1612.01840,https://github.com/mdeff/fma,mdeff/fma,2007,415,0,56,12,415,30,2522,"['Jupyter Notebook', 'Python', 'Makefile', 'Shell']","[0.7736613414355255, 0.21379332875951518, 0.008469731124832566, 0.00407559868012676]",122436,Jupyter Notebook,94724.0,Dataset
626,626,418.0,418.0,418.0,418.0,418.0,"Giantmidi-piano: A large-scale midi dataset for classical
piano music",https://scholar.google.com/scholar?q=Giantmidi-piano%3A%20A%20large-scale%20midi%20dataset%20for%20classical%0Apiano%20music,418,59.0,https://arxiv.org/pdf/2010.07061,"https://github.com/bytedance/GiantMIDI-Piano,https://github.com/bytedance/piano_transcriptiontributes",bytedance/GiantMIDI-Piano,1504,160,0,25,11,160,30,1138,"['Python', 'Shell']","[0.9548904152042147, 0.04510958479578526]",138751,Python,132492.0,Dataset
627,627,385.0,385.0,385.0,385.0,385.0,"Nonoto: A model-agnostic web interface for interactive music composition by
inpainting",https://scholar.google.com/scholar?q=Nonoto%3A%20A%20model-agnostic%20web%20interface%20for%20interactive%20music%20composition%20by%0Ainpainting,385,24.0,https://arxiv.org/pdf/1907.10380,https://github.com/djipco/webmidi,djipco/webmidi,1426,115,121,41,3,115,30,2936,"['JavaScript', 'SCSS', 'Handlebars', 'CSS']","[0.9746163119957816, 0.01789576137126504, 0.006529722899094759, 0.0009582037338586226]",860986,JavaScript,839131.0,Tool
628,628,538.0,538.0,538.0,538.0,538.0,WaveGrad: Estimating  Gradients for Waveform Generation,https://scholar.google.com/scholar?q=WaveGrad%3A%20Estimating%20%20Gradients%20for%20Waveform%20Generation,538,437.0,https://arxiv.org/pdf/2009.00713,https://github.com/kan-bayashi/ParallelWaveGAN,kan-bayashi/ParallelWaveGAN,1412,321,0,48,35,321,30,1461,"['Jupyter Notebook', 'Python', 'Shell', 'Perl', 'Makefile']","[0.8310610987865826, 0.0795255714267888, 0.07340689702189411, 0.01579353917409461, 0.0002128935906398647]",6571358,Jupyter Notebook,5461200.0,Model
629,629,419.0,419.0,419.0,419.0,419.0,"High-resolution piano transcription with
pedals by regressing onsets and offsets times",https://scholar.google.com/scholar?q=High-resolution%20piano%20transcription%20with%0Apedals%20by%20regressing%20onsets%20and%20offsets%20times,419,68.0,https://arxiv.org/pdf/2010.01815,https://github.com/bytedance/piano_transcription,bytedance/piano_transcription,1366,169,0,25,25,169,30,1158,"['Python', 'Shell']","[0.9852605645118098, 0.014739435488190242]",186710,Python,183958.0,Tool
630,630,312.0,312.0,312.0,312.0,312.0,"Adversarial generation of time-frequency
features with application in audio synthesis",https://scholar.google.com/scholar?q=Adversarial%20generation%20of%20time-frequency%0Afeatures%20with%20application%20in%20audio%20synthesis,312,77.0,http://proceedings.mlr.press/v97/marafioti19a/marafioti19a.pdf,https://github.com/chrisdonahue/wavegan,chrisdonahue/wavegan,1257,275,0,49,50,275,30,2087,"['Python', 'Jupyter Notebook', 'JavaScript', 'HTML', 'CSS', 'Shell']","[0.5406337326164757, 0.22439930493139193, 0.2041845744883674, 0.018003148508271644, 0.012223620348732698, 0.0005556191067605772]",183579,Python,99249.0,Dataset
631,631,508.0,508.0,508.0,508.0,508.0,"Pyroomacoustics: A python package for audio room simulations and array processing algorithms,",https://scholar.google.com/scholar?q=Pyroomacoustics%3A%20A%20python%20package%20for%20audio%20room%20simulations%20and%20array%20processing%20algorithms%2C,508,443.0,https://arxiv.org/pdf/1710.04196,https://github.com/LCAV/pyroomacoustics,LCAV/pyroomacoustics,1211,400,0,42,66,400,30,2866,"['Python', 'C++', 'Cython', 'Dockerfile']","[0.8886238953980337, 0.10813838879350798, 0.0025451310822602194, 0.0006925847261981716]",1061242,Python,943045.0,Library
632,632,595.0,595.0,595.0,595.0,595.0,Comparison of real-time multi-speaker neural vocoders on CPUs,https://scholar.google.com/scholar?q=Comparison%20of%20real-time%20multi-speaker%20neural%20vocoders%20on%20CPUs,595,5.0,https://www.jstage.jst.go.jp/article/ast/43/2/43_E2161/_pdf,"https://github.com/mozilla/LPCNet,https://github.com/patrickltobing/cyclevae-vc-neuralvoco,https://github.com/jik876/hiﬁ-ganAcoust",mozilla/LPCNet,1068,293,0,72,65,293,30,1829,"['C', 'Python', 'M4', 'Makefile', 'Shell', 'Batchfile']","[0.559395215836492, 0.4024550312738572, 0.02439628731768078, 0.007769912808218261, 0.005561657045658492, 0.0004218957180932992]",597304,C,334129.0,Model
633,633,284.0,284.0,284.0,284.0,284.0,Lead sheet generation and arrangement by conditional generative adversarial network,https://scholar.google.com/scholar?q=Lead%20sheet%20generation%20and%20arrangement%20by%20conditional%20generative%20adversarial%20network,284,40.0,https://arxiv.org/pdf/1807.11161,https://github.com/craffel/pretty-midi,craffel/pretty-midi,746,141,0,15,32,141,30,3741,"['Jupyter Notebook', 'Python']","[0.7041650797782247, 0.2958349202217752]",522511,Jupyter Notebook,367934.0,Library
634,634,362.0,362.0,362.0,362.0,362.0,A universal music translation network,https://scholar.google.com/scholar?q=A%20universal%20music%20translation%20network,362,140.0,https://arxiv.org/pdf/1805.07848.pdf?uuid=uj4qVTPB0qZdg1pz0022,https://github.com/NVIDIA/nv-wavenet,NVIDIA/nv-wavenet,727,126,0,47,40,126,30,2047,"['Cuda', 'Python', 'C++', 'Makefile', 'C']","[0.6236513799408857, 0.22368949201470964, 0.11884074423960331, 0.021764426839008925, 0.012053956965792386]",246641,Cuda,153818.0,Model
